3D_003,24
"Filename","C:\MitakaPF_Data\V2_inject_20220817\V2_inject_S1.CSV"
"Measurment Method","3-D Cross SectionPrecise measurement"
"No. of Points in X direction",140
"No. of Points in Y direction",104
"Max. Value in X direction",103.20600
"Min. Value in X direction",75.60480
"Max. Value in Y direction",84.10440
"Min. Value in Y direction",63.50430
"Max. Value in Z direction",3.66162
"Min. Value in Z direction",1.60991
"Average in Z direction",2.36089
"Data Name","Index"
"Measuring Pitch","X : ",0.20000 ,"Y : ",0.20000
"Stage Pitch","X component: ",0.20000 ,"Y component: ",0.00000
"Measuring Range","X : ",13.80060 ,"Y : ",20.60010
"AF Gain",2
"AF Sensor","Select"
"Z Magnification",1.0
"Object Lens Magnification","LM100X"
"Laser Offset Value",""
"One/Both Side(s) Code","Both"

"X","Y","Z"
92.40530,81.30430,1.75642
92.60520,81.30430,1.77639
92.80510,81.30430,1.79761
93.00510,81.30430,1.82011
93.20520,81.30430,1.84380
93.40520,81.30430,1.86867
93.60520,81.30430,1.89471
93.80520,81.30430,1.92186
94.00520,81.30430,1.95001
94.20520,81.30430,1.97927
94.40520,81.30430,2.00948
94.60520,81.30430,2.04070
94.80510,81.30430,2.07287
95.00520,81.30430,2.10588
95.20520,81.30430,2.13986
95.40520,81.30430,2.17459
95.60530,81.30430,2.21009
95.80530,81.30430,2.24630
96.00530,81.30430,2.28322
96.20530,81.30430,2.32071
96.40530,81.30430,2.35883
96.60530,81.30430,2.39742
96.80520,81.30430,2.43641
97.00520,81.30430,2.47591
97.20530,81.30430,2.51564
97.40530,81.30430,2.55559
97.60530,81.30430,2.59572
97.80530,81.30430,2.63589
98.00530,81.30430,2.67617
98.20550,81.30430,2.71658
98.40540,81.30430,2.75691
98.60540,81.30430,2.79712
98.80540,81.30430,2.83685
99.00540,81.30430,2.87591
99.20540,81.30430,2.91445
99.40540,81.30430,2.95260
99.60540,81.30430,2.99056
99.80540,81.30430,3.02802
100.00550,81.30430,3.06486
100.20540,81.30430,3.10089
100.40550,81.30430,3.13601
100.60540,81.30430,3.17039
100.80540,81.30430,3.20333
101.00540,81.30430,3.23502
101.20550,81.30430,3.22866
101.20550,81.30430,"Error"
101.20550,81.30430,"Error"
101.20550,81.30430,"Error"
101.20550,81.30430,"Error"
101.20550,81.30430,"Error"
101.20550,81.30430,"Error"
101.20550,81.30430,"Error"
101.20550,81.30430,"Error"
101.20550,81.30430,"Error"
101.20550,81.30430,"Error"
78.40510,81.50430,"Error"
78.40510,81.50430,"Error"
78.40510,81.50430,"Error"
78.40510,81.50430,"Error"
78.40510,81.50430,"Error"
78.40510,81.50430,"Error"
78.40510,81.50430,"Error"
78.40510,81.50430,"Error"
78.40510,81.50430,"Error"
78.40510,81.50430,"Error"
78.40510,81.50430,"Error"
78.40510,81.50430,"Error"
78.40510,81.50430,"Error"
78.40510,81.50430,"Error"
78.40510,81.50430,3.26448
78.60510,81.50430,3.23285
78.80510,81.50430,3.19901
79.00520,81.50430,3.16302
79.20530,81.50430,3.12440
79.40530,81.50430,3.08412
79.60530,81.50430,3.04326
79.80530,81.50430,3.00162
80.00530,81.50430,2.95966
80.20530,81.50430,2.91743
80.40530,81.50430,2.87518
80.60530,81.50430,2.83280
80.80520,81.50430,2.79024
81.00530,81.50430,2.74735
81.20540,81.50430,2.70396
81.40530,81.50430,2.66105
81.60540,81.50430,2.61825
81.80540,81.50430,2.57574
82.00540,81.50430,2.53362
82.20540,81.50430,2.49189
82.40530,81.50430,2.45058
82.60530,81.50430,2.40985
82.80530,81.50430,2.36963
83.00530,81.50430,2.33006
83.20540,81.50430,2.29110
83.40540,81.50430,2.25287
83.60540,81.50430,2.21550
83.80540,81.50430,2.17880
84.00540,81.50430,2.14303
84.20540,81.50430,2.10817
84.40530,81.50430,2.07418
84.60530,81.50430,2.04117
84.80530,81.50430,2.00919
85.00530,81.50430,1.97826
85.20530,81.50430,1.94845
85.40530,81.50430,1.91970
85.60530,81.50430,1.89208
85.80530,81.50430,1.86566
86.00530,81.50430,1.84043
86.20530,81.50430,1.81643
86.40530,81.50430,1.79370
86.60530,81.50430,1.77219
86.80530,81.50430,1.75202
87.00530,81.50430,1.73316
87.20540,81.50430,1.71562
87.40530,81.50430,1.69948
87.60530,81.50430,1.68465
87.80550,81.50430,1.67123
88.00540,81.50430,1.65920
88.20570,81.50430,1.64854
88.40560,81.50430,1.63936
88.60550,81.50430,1.63154
88.80540,81.50430,1.62518
89.00510,81.50430,1.62024
89.20550,81.50430,1.61675
89.40510,81.50430,1.61465
89.40500,81.50430,1.61468
89.60570,81.50430,1.61407
89.80610,81.50430,1.61491
90.00590,81.50430,1.61720
90.20610,81.50430,1.62092
90.40490,81.50430,1.62597
90.60490,81.50430,1.63254
90.80490,81.50430,1.64049
91.00480,81.50430,1.64981
91.20520,81.50430,1.66062
91.40510,81.50430,1.67277
91.60530,81.50430,1.68627
91.80520,81.50430,1.70111
92.00520,81.50430,1.71734
92.20520,81.50430,1.73481
92.40510,81.50430,1.75367
92.60510,81.50430,1.77373
92.80500,81.50430,1.79511
93.00500,81.50430,1.81769
93.20510,81.50430,1.84156
93.40510,81.50430,1.86654
93.60500,81.50430,1.89266
93.80510,81.50430,1.91991
94.00500,81.50430,1.94821
94.20500,81.50430,1.97763
94.40510,81.50430,2.00804
94.60510,81.50430,2.03944
94.80500,81.50430,2.07175
95.00510,81.50430,2.10496
95.20510,81.50430,2.13906
95.40510,81.50430,2.17402
95.60510,81.50430,2.20972
95.80510,81.50430,2.24615
96.00520,81.50430,2.28330
96.20520,81.50430,2.32091
96.40510,81.50430,2.35925
96.60510,81.50430,2.39808
96.80510,81.50430,2.43735
97.00510,81.50430,2.47704
97.20510,81.50430,2.51705
97.40520,81.50430,2.55732
97.60520,81.50430,2.59774
97.80520,81.50430,2.63829
98.00520,81.50430,2.67901
98.20530,81.50430,2.71982
98.40530,81.50430,2.76048
98.60530,81.50430,2.80069
98.80530,81.50430,2.84070
99.00530,81.50430,2.88068
99.20530,81.50430,2.92055
99.40530,81.50430,2.96014
99.60530,81.50430,2.99940
99.80530,81.50430,3.03781
100.00540,81.50430,3.07557
100.20530,81.50430,3.11268
100.40530,81.50430,3.14893
100.60530,81.50430,3.18350
100.80530,81.50430,3.17964
100.80530,81.50430,"Error"
100.80530,81.50430,"Error"
100.80530,81.50430,"Error"
100.80530,81.50430,"Error"
100.80530,81.50430,"Error"
100.80530,81.50430,"Error"
100.80530,81.50430,"Error"
100.80530,81.50430,"Error"
100.80530,81.50430,"Error"
100.80530,81.50430,"Error"
100.80530,81.50430,"Error"
100.80530,81.50430,"Error"
78.80500,81.70420,"Error"
78.80500,81.70420,"Error"
78.80500,81.70420,"Error"
78.80500,81.70420,"Error"
78.80500,81.70420,"Error"
78.80500,81.70420,"Error"
78.80500,81.70420,"Error"
78.80500,81.70420,"Error"
78.80500,81.70420,"Error"
78.80500,81.70420,"Error"
78.80500,81.70420,"Error"
78.80500,81.70420,"Error"
78.80500,81.70420,"Error"
78.80500,81.70420,"Error"
78.80500,81.70420,"Error"
78.80500,81.70420,"Error"
78.80500,81.70420,3.21604
79.00510,81.70420,3.16401
79.20510,81.70420,3.12800
79.40520,81.70420,3.09031
79.60520,81.70420,3.05024
79.80520,81.70420,3.00864
80.00520,81.70420,2.96596
80.20520,81.70420,2.92294
80.40520,81.70420,2.87949
80.60510,81.70420,2.83605
80.80510,81.70420,2.79323
81.00510,81.70420,2.75037
81.20520,81.70420,2.70718
81.40520,81.70420,2.66371
81.60520,81.70420,2.62048
81.80520,81.70420,2.57770
82.00520,81.70420,2.53532
82.20520,81.70420,2.49330
82.40520,81.70420,2.45179
82.60510,81.70420,2.41082
82.80520,81.70420,2.37040
83.00520,81.70420,2.33065
83.20520,81.70420,2.29153
83.40520,81.70420,2.25316
83.60530,81.70420,2.21553
83.80520,81.70420,2.17868
84.00530,81.70420,2.14271
84.20520,81.70420,2.10762
84.40520,81.70420,2.07361
84.60520,81.70420,2.04040
84.80520,81.70420,2.00828
85.00510,81.70420,1.97722
85.20520,81.70430,1.94727
85.40520,81.70420,1.91837
85.60520,81.70420,1.89068
85.80520,81.70420,1.86415
86.00520,81.70420,1.83879
86.20520,81.70420,1.81473
86.40520,81.70420,1.79183
86.60520,81.70420,1.77032
86.80520,81.70420,1.75007
87.00510,81.70420,1.73113
87.20530,81.70420,1.71349
87.40510,81.70420,1.69728
87.60510,81.70420,1.68242
87.80540,81.70420,1.66890
88.00520,81.70420,1.65685
88.20560,81.70420,1.64618
88.40550,81.70420,1.63692
88.60540,81.70420,1.62912
88.80500,81.70420,1.62271
89.00540,81.70420,1.61780
89.20540,81.70420,1.61430
89.40510,81.70420,1.61219
89.40500,81.70430,1.61219
89.60610,81.70430,1.61163
89.80610,81.70430,1.61247
90.00610,81.70430,1.61477
90.20620,81.70430,1.61851
90.40500,81.70430,1.62359
90.60500,81.70430,1.63015
90.80490,81.70430,1.63816
91.00480,81.70430,1.64753
91.20530,81.70430,1.65832
91.40520,81.70430,1.67054
91.60530,81.70430,1.68412
91.80530,81.70430,1.69901
92.00530,81.70430,1.71533
92.20520,81.70430,1.73293
92.40520,81.70430,1.75185
92.60520,81.70430,1.77197
92.80510,81.70430,1.79346
93.00510,81.70430,1.81618
93.20510,81.70430,1.84008
93.40510,81.70430,1.86518
93.60510,81.70430,1.89143
93.80510,81.70430,1.91877
94.00510,81.70430,1.94725
94.20510,81.70430,1.97672
94.40520,81.70430,2.00730
94.60510,81.70430,2.03886
94.80510,81.70430,2.07133
95.00510,81.70430,2.10465
95.20510,81.70430,2.13892
95.40520,81.70430,2.17407
95.60520,81.70430,2.20994
95.80520,81.70430,2.24653
96.00520,81.70430,2.28384
96.20520,81.70430,2.32170
96.40520,81.70430,2.36018
96.60520,81.70430,2.39925
96.80520,81.70430,2.43869
97.00520,81.70430,2.47862
97.20520,81.70430,2.51878
97.40520,81.70430,2.55937
97.60530,81.70430,2.60012
97.80520,81.70430,2.64101
98.00530,81.70430,2.68206
98.20540,81.70430,2.72291
98.40530,81.70430,2.76370
98.60530,81.70430,2.80486
98.80530,81.70430,2.84623
99.00530,81.70430,2.88749
99.20530,81.70430,2.92843
99.40540,81.70430,2.96900
99.60540,81.70430,3.00904
99.80540,81.70430,3.04854
100.00540,81.70430,3.08739
100.20540,81.70430,3.12359
100.40540,81.70430,3.14353
100.40540,81.70430,"Error"
100.40540,81.70430,"Error"
100.40540,81.70430,"Error"
100.40540,81.70430,"Error"
100.40540,81.70430,"Error"
100.40540,81.70430,"Error"
100.40540,81.70430,"Error"
100.40540,81.70430,"Error"
100.40540,81.70430,"Error"
100.40540,81.70430,"Error"
100.40540,81.70430,"Error"
100.40540,81.70430,"Error"
100.40540,81.70430,"Error"
100.40540,81.70430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,"Error"
79.40520,81.90430,3.08968
79.60520,81.90430,3.05259
79.80510,81.90430,3.01322
80.00510,81.90430,2.97223
80.20520,81.90430,2.92938
80.40510,81.90430,2.88510
80.60510,81.90430,2.84043
80.80510,81.90430,2.79630
81.00510,81.90430,2.75297
81.20520,81.90430,2.71011
81.40520,81.90430,2.66685
81.60520,81.90430,2.62346
81.80520,81.90430,2.58020
82.00520,81.90430,2.53746
82.20520,81.90430,2.49521
82.40520,81.90430,2.45346
82.60510,81.90430,2.41234
82.80520,81.90430,2.37176
83.00520,81.90430,2.33178
83.20520,81.90430,2.29252
83.40520,81.90430,2.25397
83.60520,81.90430,2.21619
83.80520,81.90430,2.17923
84.00520,81.90430,2.14315
84.20520,81.90430,2.10790
84.40520,81.90430,2.07370
84.60520,81.90430,2.04045
84.80510,81.90430,2.00821
85.00510,81.90430,1.97704
85.20510,81.90430,1.94695
85.40520,81.90430,1.91795
85.60520,81.90430,1.89014
85.80510,81.90430,1.86351
86.00510,81.90430,1.83806
86.20520,81.90430,1.81394
86.40510,81.90430,1.79104
86.60520,81.90430,1.76938
86.80520,81.90430,1.74909
87.00510,81.90430,1.73007
87.20510,81.90430,1.71246
87.40510,81.90430,1.69616
87.60510,81.90430,1.68123
87.80510,81.90430,1.66774
88.00520,81.90430,1.65560
88.20520,81.90430,1.64490
88.40540,81.90430,1.63560
88.60530,81.90430,1.62777
88.80510,81.90430,1.62135
89.00530,81.90430,1.61642
89.20540,81.90430,1.61288
89.40510,81.90430,1.61081
89.40500,81.90430,1.61083
89.60600,81.90430,1.61021
89.80610,81.90430,1.61102
90.00630,81.90430,1.61336
90.20500,81.90430,1.61703
90.40510,81.90430,1.62223
90.60620,81.90430,1.62889
90.80490,81.90430,1.63683
91.00490,81.90430,1.64624
91.20520,81.90430,1.65712
91.40530,81.90430,1.66935
91.60530,81.90430,1.68304
91.80540,81.90430,1.69800
92.00530,81.90430,1.71431
92.20530,81.90430,1.73196
92.40530,81.90430,1.75095
92.60520,81.90420,1.77121
92.80520,81.90420,1.79271
93.00510,81.90420,1.81550
93.20520,81.90420,1.83950
93.40520,81.90430,1.86466
93.60520,81.90420,1.89100
93.80520,81.90420,1.91846
94.00520,81.90430,1.94701
94.20520,81.90430,1.97667
94.40520,81.90430,2.00734
94.60520,81.90420,2.03899
94.80510,81.90430,2.07159
95.00520,81.90420,2.10506
95.20520,81.90420,2.13949
95.40520,81.90430,2.17475
95.60530,81.90420,2.21070
95.80530,81.90420,2.24748
96.00530,81.90420,2.28493
96.20530,81.90420,2.32302
96.40530,81.90430,2.36161
96.60530,81.90430,2.40078
96.80520,81.90420,2.44043
97.00520,81.90420,2.48048
97.20530,81.90420,2.52102
97.40530,81.90430,2.56171
97.60530,81.90420,2.60277
97.80530,81.90420,2.64406
98.00530,81.90420,2.68519
98.20550,81.90420,2.72639
98.40540,81.90420,2.76854
98.60540,81.90420,2.81109
98.80540,81.90420,2.85367
99.00540,81.90420,2.89598
99.20540,81.90420,2.93778
99.40540,81.90420,2.97915
99.60550,81.90430,3.02006
99.80540,81.90420,3.05564
99.80540,81.90420,"Error"
99.80540,81.90420,"Error"
99.80540,81.90420,"Error"
99.80540,81.90420,"Error"
99.80540,81.90420,"Error"
99.80540,81.90420,"Error"
99.80540,81.90420,"Error"
99.80540,81.90420,"Error"
99.80540,81.90420,"Error"
99.80540,81.90420,"Error"
99.80540,81.90420,"Error"
99.80540,81.90420,"Error"
99.80540,81.90420,"Error"
99.80540,81.90420,"Error"
99.80540,81.90420,"Error"
99.80540,81.90420,"Error"
99.80540,81.90420,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,"Error"
79.80520,82.10430,3.03572
80.00520,82.10430,2.97363
80.20520,82.10430,2.93305
80.40520,82.10430,2.89084
80.60520,82.10430,2.84599
80.80520,82.10430,2.80055
81.00520,82.10430,2.75607
81.20530,82.10430,2.71257
81.40530,82.10430,2.66939
81.60530,82.10430,2.62635
81.80530,82.10430,2.58324
82.00530,82.10430,2.54011
82.20530,82.10430,2.49752
82.40520,82.10430,2.45564
82.60520,82.10430,2.41432
82.80530,82.10430,2.37359
83.00520,82.10430,2.33353
83.20530,82.10430,2.29409
83.40530,82.10430,2.25543
83.60530,82.10430,2.21753
83.80530,82.10430,2.18042
84.00530,82.10430,2.14422
84.20530,82.10430,2.10888
84.40530,82.10430,2.07459
84.60520,82.10430,2.04122
84.80520,82.10430,2.00892
85.00520,82.10430,1.97764
85.20520,82.10430,1.94746
85.40520,82.10430,1.91841
85.60530,82.10430,1.89049
85.80520,82.10430,1.86377
86.00520,82.10430,1.83829
86.20520,82.10430,1.81406
86.40520,82.10430,1.79111
86.60530,82.10430,1.76942
86.80520,82.10430,1.74908
87.00520,82.10430,1.73006
87.20520,82.10430,1.71236
87.40530,82.10430,1.69602
87.60520,82.10430,1.68107
87.80540,82.10430,1.66752
88.00530,82.10430,1.65541
88.20570,82.10430,1.64465
88.40560,82.10430,1.63536
88.60540,82.10430,1.62751
88.80500,82.10430,1.62106
89.00540,82.10430,1.61612
89.20550,82.10430,1.61262
89.40510,82.10430,1.61051
89.40500,82.10430,1.61049
89.60610,82.10430,1.60991
89.80610,82.10430,1.61075
90.00590,82.10430,1.61297
90.20630,82.10430,1.61679
90.40510,82.10430,1.62193
90.60500,82.10430,1.62854
90.80500,82.10430,1.63656
91.00490,82.10430,1.64600
91.20540,82.10430,1.65693
91.40540,82.10430,1.66918
91.60530,82.10430,1.68287
91.80530,82.10430,1.69786
92.00530,82.10430,1.71422
92.20530,82.10430,1.73191
92.40520,82.10430,1.75097
92.60520,82.10430,1.77126
92.80510,82.10430,1.79279
93.00510,82.10430,1.81566
93.20520,82.10430,1.83966
93.40520,82.10430,1.86495
93.60520,82.10430,1.89139
93.80520,82.10430,1.91891
94.00520,82.10430,1.94756
94.20520,82.10430,1.97731
94.40520,82.10430,2.00805
94.60520,82.10430,2.03978
94.80510,82.10430,2.07252
95.00520,82.10430,2.10610
95.20520,82.10430,2.14063
95.40520,82.10430,2.17599
95.60520,82.10430,2.21207
95.80520,82.10430,2.24888
96.00530,82.10430,2.28646
96.20530,82.10430,2.32463
96.40530,82.10430,2.36336
96.60520,82.10430,2.40271
96.80520,82.10430,2.44248
97.00520,82.10430,2.48272
97.20530,82.10430,2.52335
97.40530,82.10430,2.56437
97.60530,82.10430,2.60566
97.80530,82.10430,2.64710
98.00530,82.10430,2.68888
98.20550,82.10430,2.73173
98.40540,82.10430,2.77492
98.60540,82.10430,2.81887
98.80540,82.10430,2.86250
99.00540,82.10430,2.90547
99.20540,82.10430,2.94772
99.40610,82.10430,2.95596
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
99.40610,82.10430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,"Error"
80.40520,82.30430,2.89042
80.60520,82.30430,2.85049
80.80510,82.30430,2.80552
81.00510,82.30430,2.76025
81.20530,82.30430,2.71570
81.40520,82.30430,2.67176
81.60530,82.30430,2.62845
81.80530,82.30430,2.58577
82.00530,82.30430,2.54312
82.20530,82.30430,2.50056
82.40520,82.30430,2.45855
82.60520,82.30430,2.41701
82.80520,82.30430,2.37605
83.00520,82.30430,2.33577
83.20530,82.30430,2.29625
83.40530,82.30430,2.25744
83.60530,82.30430,2.21950
83.80530,82.30430,2.18232
84.00530,82.30430,2.14599
84.20530,82.30430,2.11066
84.40520,82.30430,2.07623
84.60520,82.30430,2.04281
84.80520,82.30430,2.01041
85.00520,82.30430,1.97905
85.20520,82.30430,1.94884
85.40520,82.30430,1.91968
85.60520,82.30430,1.89174
85.80520,82.30430,1.86501
86.00520,82.30430,1.83950
86.20520,82.30430,1.81518
86.40520,82.30430,1.79217
86.60520,82.30430,1.77044
86.80520,82.30430,1.75004
87.00520,82.30430,1.73103
87.20520,82.30430,1.71327
87.40520,82.30430,1.69691
87.60520,82.30430,1.68193
87.80510,82.30430,1.66838
88.00530,82.30430,1.65624
88.20570,82.30430,1.64548
88.40550,82.30430,1.63618
88.60540,82.30430,1.62830
88.80530,82.30430,1.62189
89.00540,82.30430,1.61692
89.20550,82.30430,1.61341
89.40510,82.30430,1.61130
89.40500,82.30430,1.61134
89.60590,82.30430,1.61072
89.80600,82.30430,1.61155
90.00620,82.30430,1.61384
90.20490,82.30430,1.61753
90.40640,82.30430,1.62283
90.60630,82.30430,1.62945
90.80490,82.30430,1.63740
91.00490,82.30430,1.64690
91.20530,82.30430,1.65777
91.40540,82.30430,1.67007
91.60540,82.30430,1.68374
91.80530,82.30430,1.69878
92.00520,82.30430,1.71521
92.20530,82.30430,1.73289
92.40520,82.30430,1.75197
92.60520,82.30430,1.77231
92.80510,82.30430,1.79389
93.00510,82.30430,1.81678
93.20520,82.30430,1.84094
93.40520,82.30430,1.86620
93.60510,82.30430,1.89262
93.80520,82.30430,1.92028
94.00510,82.30430,1.94894
94.20510,82.30430,1.97875
94.40520,82.30430,2.00958
94.60520,82.30430,2.04136
94.80510,82.30430,2.07414
95.00510,82.30430,2.10781
95.20520,82.30430,2.14237
95.40520,82.30430,2.17781
95.60520,82.30430,2.21406
95.80520,82.30430,2.25088
96.00520,82.30430,2.28856
96.20530,82.30430,2.32680
96.40520,82.30430,2.36563
96.60520,82.30430,2.40507
96.80520,82.30430,2.44503
97.00520,82.30430,2.48539
97.20520,82.30430,2.52615
97.40530,82.30430,2.56725
97.60530,82.30430,2.60863
97.80530,82.30430,2.65096
98.00530,82.30430,2.69414
98.20540,82.30430,2.73782
98.40540,82.30430,2.78187
98.60530,82.30430,2.82693
98.80540,82.30430,2.87011
99.00530,82.30430,2.90063
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
99.00530,82.30430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,"Error"
80.60520,82.50430,2.85089
80.80510,82.50430,2.80952
81.00510,82.50430,2.76517
81.20520,82.50430,2.72040
81.40520,82.50430,2.67583
81.60520,82.50430,2.63171
81.80520,82.50430,2.58830
82.00520,82.50430,2.54566
82.20530,82.50430,2.50353
82.40520,82.50430,2.46173
82.60520,82.50430,2.42034
82.80520,82.50430,2.37931
83.00520,82.50430,2.33898
83.20520,82.50430,2.29930
83.40530,82.50430,2.26042
83.60530,82.50430,2.22227
83.80520,82.50430,2.18503
84.00530,82.50430,2.14860
84.20520,82.50430,2.11323
84.40520,82.50430,2.07877
84.60520,82.50430,2.04523
84.80520,82.50430,2.01279
85.00520,82.50430,1.98141
85.20520,82.50430,1.95113
85.40520,82.50430,1.92196
85.60520,82.50430,1.89400
85.80520,82.50430,1.86724
86.00520,82.50430,1.84171
86.20520,82.50430,1.81734
86.40520,82.50430,1.79434
86.60520,82.50430,1.77261
86.80520,82.50430,1.75217
87.00520,82.50430,1.73311
87.20520,82.50430,1.71539
87.40520,82.50430,1.69900
87.60520,82.50430,1.68403
87.80540,82.50430,1.67041
88.00560,82.50430,1.65826
88.20570,82.50430,1.64751
88.40540,82.50430,1.63822
88.60540,82.50430,1.63032
88.80530,82.50430,1.62394
89.00540,82.50430,1.61895
89.20410,82.50430,1.61543
89.40510,82.50430,1.61335
89.40500,82.50430,1.61337
89.60590,82.50430,1.61275
89.80610,82.50430,1.61359
90.00610,82.50430,1.61588
90.20620,82.50430,1.61967
90.40630,82.50430,1.62486
90.60620,82.50430,1.63149
90.80620,82.50430,1.63956
91.00480,82.50430,1.64888
91.20520,82.50430,1.65980
91.40520,82.50430,1.67210
91.60530,82.50430,1.68583
91.80530,82.50430,1.70085
92.00520,82.50430,1.71728
92.20530,82.50430,1.73498
92.40520,82.50430,1.75410
92.60520,82.50430,1.77445
92.80510,82.50430,1.79607
93.00510,82.50430,1.81897
93.20520,82.50430,1.84306
93.40520,82.50430,1.86843
93.60510,82.50430,1.89489
93.80520,82.50430,1.92252
94.00510,82.50430,1.95128
94.20510,82.50430,1.98105
94.40520,82.50430,2.01192
94.60520,82.50430,2.04373
94.80510,82.50430,2.07654
95.00510,82.50430,2.11031
95.20510,82.50430,2.14486
95.40520,82.50430,2.18035
95.60520,82.50430,2.21660
95.80520,82.50430,2.25355
96.00520,82.50430,2.29129
96.20530,82.50430,2.32963
96.40520,82.50430,2.36858
96.60520,82.50430,2.40801
96.80520,82.50430,2.44797
97.00520,82.50430,2.48829
97.20520,82.50430,2.52917
97.40530,82.50430,2.57086
97.60530,82.50430,2.61338
97.80530,82.50430,2.65667
98.00530,82.50430,2.70031
98.20540,82.50430,2.74424
98.40540,82.50430,2.78768
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
98.40540,82.50430,"Error"
80.60490,82.70430,"Error"
80.60490,82.70430,"Error"
80.60490,82.70430,"Error"
80.60490,82.70430,"Error"
80.60490,82.70430,"Error"
80.60490,82.70430,"Error"
80.60490,82.70430,"Error"
80.60490,82.70430,"Error"
80.60490,82.70430,"Error"
80.60490,82.70430,"Error"
80.60490,82.70430,"Error"
